Date,Qty,DRUG
2017-10-11 00:00:00,5,Ciprofloxacin ord 10x10
2017-10-11 00:00:00,17,Cotrimoxazole 480mg ord…
2017-10-11 00:00:00,60,Dexa tabs 0.5mg 10x10
2017-10-11 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2017-10-12 00:00:00,5,Action tabs (1x50) (pairs)
2017-10-12 00:00:00,2,Albendazole 400mg ord.. (doses)
2017-10-12 00:00:00,10,Amlodac 10mg (3x10) (tabs)
2017-10-12 00:00:00,50,Amoxycilin caps ord… (10x10)
2017-10-12 00:00:00,10,Ampicloxa 500mg caps ord(10x10)
2017-10-12 00:00:00,17,Ceftriaxone Inj ord…
2017-10-12 00:00:00,24,Ciprofloxacin ord 10x10
2017-10-12 00:00:00,5,Cotrimoxazole 480mg ord…
2017-10-12 00:00:00,130,Dexa tabs 0.5mg 10x10
2017-10-12 00:00:00,60,Diclofenac 50mg tabs ord. 10x10
2017-10-13 00:00:00,3,Action tabs (1x50) (pairs)
2017-10-13 00:00:00,3,Albendazole 400mg ord.. (doses)
2017-10-13 00:00:00,20,Ampicloxa 500mg caps ord(10x10)
2017-10-13 00:00:00,23,Ceftriaxone Inj ord…
2017-10-13 00:00:00,14,Ciprofloxacin ord 10x10
2017-10-13 00:00:00,25,Cotrimoxazole 480mg ord…
2017-10-13 00:00:00,40,Dexa tabs 0.5mg 10x10
2017-10-13 00:00:00,150,Diclofenac 50mg tabs ord. 10x10
2017-10-14 00:00:00,2,Action tabs (1x50) (pairs)
2017-10-14 00:00:00,4,Albendazole 400mg ord.. (doses)
2017-10-14 00:00:00,12,Amlodac 10mg (3x10) (tabs)
2017-10-14 00:00:00,44,Amoxycilin caps ord… (10x10)
2017-10-14 00:00:00,45,Ampicloxa 500mg caps ord(10x10)
2017-10-14 00:00:00,24,Ciprofloxacin ord 10x10
2017-10-14 00:00:00,25,Cotrimoxazole 480mg ord…
2017-10-14 00:00:00,10,Dexa tabs 0.5mg 10x10
2017-10-14 00:00:00,30,Diclofenac 50mg tabs ord. 10x10
2017-10-15 00:00:00,2,Action tabs (1x50) (pairs)
2017-10-15 00:00:00,35,Amoxycilin caps ord… (10x10)
2017-10-15 00:00:00,15,Ampicloxa 500mg caps ord(10x10)
2017-10-15 00:00:00,10,Ceftriaxone Inj ord…
2017-10-15 00:00:00,20,Ciprofloxacin ord 10x10
2017-10-15 00:00:00,110,Cotrimoxazole 480mg ord…
2017-10-15 00:00:00,42,Dexa tabs 0.5mg 10x10
2017-10-15 00:00:00,26,Diclofenac 50mg tabs ord. 10x10
2017-10-16 00:00:00,3,Action tabs (1x50) (pairs)
2017-10-16 00:00:00,40,Amoxycilin caps ord… (10x10)
2017-10-16 00:00:00,15,Ampicloxa 500mg caps ord(10x10)
2017-10-16 00:00:00,6,Ceftriaxone Inj ord…
2017-10-16 00:00:00,16,Ciprofloxacin ord 10x10
2017-10-16 00:00:00,354,Cotrimoxazole 480mg ord…
2017-10-16 00:00:00,24,Dexa tabs 0.5mg 10x10
2017-10-16 00:00:00,150,Diclofenac 50mg tabs ord. 10x10
2017-10-17 00:00:00,5,Action tabs (1x50) (pairs)
2017-10-17 00:00:00,45,Amoxycilin caps ord… (10x10)
2017-10-17 00:00:00,37,Ampicloxa 500mg caps ord(10x10)
2017-10-17 00:00:00,6,Ceftriaxone Inj ord…
2017-10-17 00:00:00,47,Cotrimoxazole 480mg ord…
2017-10-17 00:00:00,6,Dexa tabs 0.5mg 10x10
2017-10-17 00:00:00,14,Diclofenac 50mg tabs ord. 10x10
2017-10-18 00:00:00,4,Action tabs (1x50) (pairs)
2017-10-18 00:00:00,2,Albendazole 400mg ord.. (doses)
2017-10-18 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2017-10-18 00:00:00,50,Amoxycilin caps ord… (10x10)
2017-10-18 00:00:00,30,Ampicloxa 500mg caps ord(10x10)
2017-10-18 00:00:00,15,Ceftriaxone Inj ord…
2017-10-18 00:00:00,11,Ciprofloxacin ord 10x10
2017-10-18 00:00:00,20,Dexa tabs 0.5mg 10x10
2017-10-18 00:00:00,24,Diclofenac 50mg tabs ord. 10x10
2017-10-19 00:00:00,1,Action tabs (1x50) (pairs)
2017-10-19 00:00:00,1,Albendazole 400mg ord.. (doses)
2017-10-19 00:00:00,52,Amoxycilin caps ord… (10x10)
2017-10-19 00:00:00,52,Ampicloxa 500mg caps ord(10x10)
2017-10-19 00:00:00,2,Ceftriaxone Inj ord…
2017-10-19 00:00:00,10,Ciprofloxacin ord 10x10
2017-10-19 00:00:00,10,Cotrimoxazole 480mg ord…
2017-10-19 00:00:00,24,Dexa tabs 0.5mg 10x10
2017-10-19 00:00:00,46,Diclofenac 50mg tabs ord. 10x10
2017-10-20 00:00:00,4,Action tabs (1x50) (pairs)
2017-10-20 00:00:00,1,Albendazole 400mg ord.. (doses)
2017-10-20 00:00:00,20,Amoxycilin caps ord… (10x10)
2017-10-20 00:00:00,20,Ampicloxa 500mg caps ord(10x10)
2017-10-20 00:00:00,24,Ceftriaxone Inj ord…
2017-10-20 00:00:00,50,Ciprofloxacin ord 10x10
2017-10-20 00:00:00,12,Dexa tabs 0.5mg 10x10
2017-10-20 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2017-10-21 00:00:00,3,Action tabs (1x50) (pairs)
2017-10-21 00:00:00,65,Amoxycilin caps ord… (10x10)
2017-10-21 00:00:00,10,Ampicloxa 500mg caps ord(10x10)
2017-10-21 00:00:00,3,Ceftriaxone Inj ord…
2017-10-21 00:00:00,14,Dexa tabs 0.5mg 10x10
2017-10-21 00:00:00,30,Diclofenac 50mg tabs ord. 10x10
2017-10-22 00:00:00,3,Action tabs (1x50) (pairs)
2017-10-22 00:00:00,5,Albendazole 400mg ord.. (doses)
2017-10-22 00:00:00,120,Amoxycilin caps ord… (10x10)
2017-10-22 00:00:00,65,Ampicloxa 500mg caps ord(10x10)
2017-10-22 00:00:00,3,Ceftriaxone Inj ord…
2017-10-22 00:00:00,15,Ciprofloxacin ord 10x10
2017-10-22 00:00:00,20,Cotrimoxazole 480mg ord…
2017-10-22 00:00:00,48,Dexa tabs 0.5mg 10x10
2017-10-22 00:00:00,26,Diclofenac 50mg tabs ord. 10x10
2017-10-23 00:00:00,8,Action tabs (1x50) (pairs)
2017-10-23 00:00:00,6,Albendazole 400mg ord.. (doses)
2017-10-23 00:00:00,30,Amlodac 10mg (3x10) (tabs)
2017-10-23 00:00:00,200,Amoxycilin caps ord… (10x10)
2017-10-23 00:00:00,45,Ampicloxa 500mg caps ord(10x10)
2017-10-23 00:00:00,14,Ceftriaxone Inj ord…
2017-10-23 00:00:00,32,Ciprofloxacin ord 10x10
2017-10-23 00:00:00,20,Cotrimoxazole 480mg ord…
2017-10-23 00:00:00,110,Dexa tabs 0.5mg 10x10
2017-10-23 00:00:00,520,Diclofenac 50mg tabs ord. 10x10
2017-10-24 00:00:00,4,Action tabs (1x50) (pairs)
2017-10-24 00:00:00,1,Albendazole 400mg ord.. (doses)
2017-10-24 00:00:00,55,Amoxycilin caps ord… (10x10)
2017-10-24 00:00:00,100,Ampicloxa 500mg caps ord(10x10)
2017-10-24 00:00:00,4,Ceftriaxone Inj ord…
2017-10-24 00:00:00,30,Ciprofloxacin ord 10x10
2017-10-24 00:00:00,25,Cotrimoxazole 480mg ord…
2017-10-24 00:00:00,252,Dexa tabs 0.5mg 10x10
2017-10-24 00:00:00,254,Diclofenac 50mg tabs ord. 10x10
2017-10-25 00:00:00,2,Action tabs (1x50) (pairs)
2017-10-25 00:00:00,7,Albendazole 400mg ord.. (doses)
2017-10-25 00:00:00,40,Amoxycilin caps ord… (10x10)
2017-10-25 00:00:00,130,Ampicloxa 500mg caps ord(10x10)
2017-10-25 00:00:00,12,Ceftriaxone Inj ord…
2017-10-25 00:00:00,30,Ciprofloxacin ord 10x10
2017-10-25 00:00:00,25,Cotrimoxazole 480mg ord…
2017-10-25 00:00:00,180,Dexa tabs 0.5mg 10x10
2017-10-25 00:00:00,134,Diclofenac 50mg tabs ord. 10x10
2017-10-26 00:00:00,1,Action tabs (1x50) (pairs)
2017-10-26 00:00:00,2,Albendazole 400mg ord.. (doses)
2017-10-26 00:00:00,4,Amlodac 10mg (3x10) (tabs)
2017-10-26 00:00:00,40,Amoxycilin caps ord… (10x10)
2017-10-26 00:00:00,95,Ampicloxa 500mg caps ord(10x10)
2017-10-26 00:00:00,31,Ceftriaxone Inj ord…
2017-10-26 00:00:00,5,Cotrimoxazole 480mg ord…
2017-10-26 00:00:00,10,Dexa tabs 0.5mg 10x10
2017-10-26 00:00:00,18,Diclofenac 50mg tabs ord. 10x10
2017-10-27 00:00:00,4,Action tabs (1x50) (pairs)
2017-10-27 00:00:00,2,Albendazole 400mg ord.. (doses)
2017-10-27 00:00:00,22,Amlodac 10mg (3x10) (tabs)
2017-10-27 00:00:00,60,Amoxycilin caps ord… (10x10)
2017-10-27 00:00:00,63,Ampicloxa 500mg caps ord(10x10)
2017-10-27 00:00:00,13,Ceftriaxone Inj ord…
2017-10-27 00:00:00,21,Ciprofloxacin ord 10x10
2017-10-27 00:00:00,60,Cotrimoxazole 480mg ord…
2017-10-27 00:00:00,44,Dexa tabs 0.5mg 10x10
2017-10-27 00:00:00,250,Diclofenac 50mg tabs ord. 10x10
2017-10-28 00:00:00,3,Action tabs (1x50) (pairs)
2017-10-28 00:00:00,2,Albendazole 400mg ord.. (doses)
2017-10-28 00:00:00,125,Amoxycilin caps ord… (10x10)
2017-10-28 00:00:00,78,Ampicloxa 500mg caps ord(10x10)
2017-10-28 00:00:00,13,Ceftriaxone Inj ord…
2017-10-28 00:00:00,10,Ciprofloxacin ord 10x10
2017-10-28 00:00:00,100,Cotrimoxazole 480mg ord…
2017-10-28 00:00:00,2,Dexa tabs 0.5mg 10x10
2017-10-28 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2017-10-29 00:00:00,4,Action tabs (1x50) (pairs)
2017-10-29 00:00:00,3,Albendazole 400mg ord.. (doses)
2017-10-29 00:00:00,14,Amlodac 10mg (3x10) (tabs)
2017-10-29 00:00:00,40,Amoxycilin caps ord… (10x10)
2017-10-29 00:00:00,58,Ampicloxa 500mg caps ord(10x10)
2017-10-29 00:00:00,4,Ceftriaxone Inj ord…
2017-10-29 00:00:00,2,Ciprofloxacin ord 10x10
2017-10-29 00:00:00,10,Cotrimoxazole 480mg ord…
2017-10-29 00:00:00,26,Dexa tabs 0.5mg 10x10
2017-10-29 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2017-10-30 00:00:00,2,Action tabs (1x50) (pairs)
2017-10-30 00:00:00,20,Amoxycilin caps ord… (10x10)
2017-10-30 00:00:00,50,Ampicloxa 500mg caps ord(10x10)
2017-10-30 00:00:00,70,Ciprofloxacin ord 10x10
2017-10-30 00:00:00,18,Cotrimoxazole 480mg ord…
2017-10-30 00:00:00,70,Dexa tabs 0.5mg 10x10
2017-10-30 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2017-10-31 00:00:00,1,Action tabs (1x50) (pairs)
2017-10-31 00:00:00,4,Albendazole 400mg ord.. (doses)
2017-10-31 00:00:00,65,Amoxycilin caps ord… (10x10)
2017-10-31 00:00:00,25,Ampicloxa 500mg caps ord(10x10)
2017-10-31 00:00:00,7,Ceftriaxone Inj ord…
2017-10-31 00:00:00,86,Ciprofloxacin ord 10x10
2017-10-31 00:00:00,5,Cotrimoxazole 480mg ord…
2017-10-31 00:00:00,30,Dexa tabs 0.5mg 10x10
2017-10-31 00:00:00,44,Diclofenac 50mg tabs ord. 10x10
2017-11-01 00:00:00,3,Action tabs (1x50) (pairs)
2017-11-01 00:00:00,1,Albendazole 400mg ord.. (doses)
2017-11-01 00:00:00,35,Amoxycilin caps ord… (10x10)
2017-11-01 00:00:00,39,Ampicloxa 500mg caps ord(10x10)
2017-11-01 00:00:00,1,Ceftriaxone Inj ord…
2017-11-01 00:00:00,5,Ciprofloxacin ord 10x10
2017-11-01 00:00:00,22,Dexa tabs 0.5mg 10x10
2017-11-01 00:00:00,62,Diclofenac 50mg tabs ord. 10x10
2017-11-02 00:00:00,3,Action tabs (1x50) (pairs)
2017-11-02 00:00:00,230,Amoxycilin caps ord… (10x10)
2017-11-02 00:00:00,45,Ampicloxa 500mg caps ord(10x10)
2017-11-02 00:00:00,10,Cotrimoxazole 480mg ord…
2017-11-02 00:00:00,30,Dexa tabs 0.5mg 10x10
2017-11-02 00:00:00,14,Diclofenac 50mg tabs ord. 10x10
2017-11-03 00:00:00,5,Action tabs (1x50) (pairs)
2017-11-03 00:00:00,1,Albendazole 400mg ord.. (doses)
2017-11-03 00:00:00,82,Amoxycilin caps ord… (10x10)
2017-11-03 00:00:00,70,Ampicloxa 500mg caps ord(10x10)
2017-11-03 00:00:00,5,Ceftriaxone Inj ord…
2017-11-03 00:00:00,5,Ciprofloxacin ord 10x10
2017-11-03 00:00:00,30,Cotrimoxazole 480mg ord…
2017-11-03 00:00:00,76,Dexa tabs 0.5mg 10x10
2017-11-03 00:00:00,22,Diclofenac 50mg tabs ord. 10x10
2017-11-04 00:00:00,5,Action tabs (1x50) (pairs)
2017-11-04 00:00:00,4,Albendazole 400mg ord.. (doses)
2017-11-04 00:00:00,30,Amoxycilin caps ord… (10x10)
2017-11-04 00:00:00,145,Ampicloxa 500mg caps ord(10x10)
2017-11-04 00:00:00,2,Ceftriaxone Inj ord…
2017-11-04 00:00:00,9,Ciprofloxacin ord 10x10
2017-11-04 00:00:00,30,Cotrimoxazole 480mg ord…
2017-11-04 00:00:00,40,Dexa tabs 0.5mg 10x10
2017-11-04 00:00:00,36,Diclofenac 50mg tabs ord. 10x10
2017-11-05 00:00:00,1,Action tabs (1x50) (pairs)
2017-11-05 00:00:00,49,Amoxycilin caps ord… (10x10)
2017-11-05 00:00:00,120,Ampicloxa 500mg caps ord(10x10)
2017-11-05 00:00:00,16,Ceftriaxone Inj ord…
2017-11-05 00:00:00,24,Ciprofloxacin ord 10x10
2017-11-05 00:00:00,20,Cotrimoxazole 480mg ord…
2017-11-05 00:00:00,48,Dexa tabs 0.5mg 10x10
2017-11-05 00:00:00,24,Diclofenac 50mg tabs ord. 10x10
2017-11-06 00:00:00,1,Action tabs (1x50) (pairs)
2017-11-06 00:00:00,1,Albendazole 400mg ord.. (doses)
2017-11-06 00:00:00,10,Amoxycilin caps ord… (10x10)
2017-11-06 00:00:00,110,Ampicloxa 500mg caps ord(10x10)
2017-11-06 00:00:00,2,Ceftriaxone Inj ord…
2017-11-06 00:00:00,15,Ciprofloxacin ord 10x10
2017-11-06 00:00:00,40,Cotrimoxazole 480mg ord…
2017-11-06 00:00:00,44,Dexa tabs 0.5mg 10x10
2017-11-06 00:00:00,26,Diclofenac 50mg tabs ord. 10x10
2017-11-07 00:00:00,4,Action tabs (1x50) (pairs)
2017-11-07 00:00:00,45,Amoxycilin caps ord… (10x10)
2017-11-07 00:00:00,95,Ampicloxa 500mg caps ord(10x10)
2017-11-07 00:00:00,26,Ceftriaxone Inj ord…
2017-11-07 00:00:00,30,Dexa tabs 0.5mg 10x10
2017-11-07 00:00:00,80,Diclofenac 50mg tabs ord. 10x10
2017-11-08 00:00:00,5,Action tabs (1x50) (pairs)
2017-11-08 00:00:00,1,Albendazole 400mg ord.. (doses)
2017-11-08 00:00:00,50,Amoxycilin caps ord… (10x10)
2017-11-08 00:00:00,61,Ampicloxa 500mg caps ord(10x10)
2017-11-08 00:00:00,3,Ceftriaxone Inj ord…
2017-11-08 00:00:00,10,Ciprofloxacin ord 10x10
2017-11-08 00:00:00,11,Cotrimoxazole 480mg ord…
2017-11-08 00:00:00,40,Dexa tabs 0.5mg 10x10
2017-11-08 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2017-11-09 00:00:00,1,Action tabs (1x50) (pairs)
2017-11-09 00:00:00,30,Amlodac 10mg (3x10) (tabs)
2017-11-09 00:00:00,55,Amoxycilin caps ord… (10x10)
2017-11-09 00:00:00,75,Ampicloxa 500mg caps ord(10x10)
2017-11-09 00:00:00,1,Ceftriaxone Inj ord…
2017-11-09 00:00:00,15,Cotrimoxazole 480mg ord…
2017-11-09 00:00:00,70,Dexa tabs 0.5mg 10x10
2017-11-09 00:00:00,196,Diclofenac 50mg tabs ord. 10x10
2017-11-10 00:00:00,3,Albendazole 400mg ord.. (doses)
2017-11-10 00:00:00,135,Amoxycilin caps ord… (10x10)
2017-11-10 00:00:00,50,Ampicloxa 500mg caps ord(10x10)
2017-11-10 00:00:00,5,Ceftriaxone Inj ord…
2017-11-10 00:00:00,34,Cotrimoxazole 480mg ord…
2017-11-10 00:00:00,104,Dexa tabs 0.5mg 10x10
2017-11-10 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2017-11-11 00:00:00,3,Action tabs (1x50) (pairs)
2017-11-11 00:00:00,5,Albendazole 400mg ord.. (doses)
2017-11-11 00:00:00,7,Amlodac 10mg (3x10) (tabs)
2017-11-11 00:00:00,50,Amoxycilin caps ord… (10x10)
2017-11-11 00:00:00,40,Ampicloxa 500mg caps ord(10x10)
2017-11-11 00:00:00,11,Ceftriaxone Inj ord…
2017-11-11 00:00:00,6,Ciprofloxacin ord 10x10
2017-11-11 00:00:00,42,Cotrimoxazole 480mg ord…
2017-11-11 00:00:00,40,Dexa tabs 0.5mg 10x10
2017-11-11 00:00:00,4,Diclofenac 50mg tabs ord. 10x10
2017-11-12 00:00:00,1,Action tabs (1x50) (pairs)
2017-11-12 00:00:00,120,Amoxycilin caps ord… (10x10)
2017-11-12 00:00:00,133,Ampicloxa 500mg caps ord(10x10)
2017-11-12 00:00:00,27,Ceftriaxone Inj ord…
2017-11-12 00:00:00,12,Ciprofloxacin ord 10x10
2017-11-12 00:00:00,20,Cotrimoxazole 480mg ord…
2017-11-12 00:00:00,40,Dexa tabs 0.5mg 10x10
2017-11-12 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2017-11-13 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2017-11-13 00:00:00,60,Amoxycilin caps ord… (10x10)
2017-11-13 00:00:00,110,Ampicloxa 500mg caps ord(10x10)
2017-11-13 00:00:00,10,Ceftriaxone Inj ord…
2017-11-13 00:00:00,50,Ciprofloxacin ord 10x10
2017-11-13 00:00:00,35,Cotrimoxazole 480mg ord…
2017-11-13 00:00:00,136,Dexa tabs 0.5mg 10x10
2017-11-13 00:00:00,40,Diclofenac 50mg tabs ord. 10x10
2017-11-14 00:00:00,2,Action tabs (1x50) (pairs)
2017-11-14 00:00:00,6,Albendazole 400mg ord.. (doses)
2017-11-14 00:00:00,25,Ampicloxa 500mg caps ord(10x10)
2017-11-14 00:00:00,6,Ceftriaxone Inj ord…
2017-11-14 00:00:00,20,Ciprofloxacin ord 10x10
2017-11-14 00:00:00,15,Cotrimoxazole 480mg ord…
2017-11-14 00:00:00,44,Dexa tabs 0.5mg 10x10
2017-11-14 00:00:00,104,Diclofenac 50mg tabs ord. 10x10
2017-11-15 00:00:00,4,Albendazole 400mg ord.. (doses)
2017-11-15 00:00:00,35,Amoxycilin caps ord… (10x10)
2017-11-15 00:00:00,15,Ampicloxa 500mg caps ord(10x10)
2017-11-15 00:00:00,2,Ceftriaxone Inj ord…
2017-11-15 00:00:00,7,Cotrimoxazole 480mg ord…
2017-11-15 00:00:00,10,Dexa tabs 0.5mg 10x10
2017-11-15 00:00:00,140,Diclofenac 50mg tabs ord. 10x10
2017-11-16 00:00:00,1,Action tabs (1x50) (pairs)
2017-11-16 00:00:00,2,Albendazole 400mg ord.. (doses)
2017-11-16 00:00:00,10,Amlodac 10mg (3x10) (tabs)
2017-11-16 00:00:00,173,Amoxycilin caps ord… (10x10)
2017-11-16 00:00:00,114,Ampicloxa 500mg caps ord(10x10)
2017-11-16 00:00:00,50,Ciprofloxacin ord 10x10
2017-11-16 00:00:00,15,Cotrimoxazole 480mg ord…
2017-11-16 00:00:00,124,Dexa tabs 0.5mg 10x10
2017-11-16 00:00:00,40,Diclofenac 50mg tabs ord. 10x10
2017-11-17 00:00:00,4,Action tabs (1x50) (pairs)
2017-11-17 00:00:00,15,Amlodac 10mg (3x10) (tabs)
2017-11-17 00:00:00,340,Amoxycilin caps ord… (10x10)
2017-11-17 00:00:00,132,Ampicloxa 500mg caps ord(10x10)
2017-11-17 00:00:00,3,Ceftriaxone Inj ord…
2017-11-17 00:00:00,65,Ciprofloxacin ord 10x10
2017-11-17 00:00:00,25,Cotrimoxazole 480mg ord…
2017-11-17 00:00:00,28,Dexa tabs 0.5mg 10x10
2017-11-18 00:00:00,4,Action tabs (1x50) (pairs)
2017-11-18 00:00:00,83,Amoxycilin caps ord… (10x10)
2017-11-18 00:00:00,30,Ampicloxa 500mg caps ord(10x10)
2017-11-18 00:00:00,7,Ceftriaxone Inj ord…
2017-11-18 00:00:00,28,Ciprofloxacin ord 10x10
2017-11-18 00:00:00,13,Cotrimoxazole 480mg ord…
2017-11-18 00:00:00,200,Dexa tabs 0.5mg 10x10
2017-11-18 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2017-11-19 00:00:00,3,Action tabs (1x50) (pairs)
2017-11-19 00:00:00,50,Amoxycilin caps ord… (10x10)
2017-11-19 00:00:00,75,Ampicloxa 500mg caps ord(10x10)
2017-11-19 00:00:00,2,Ceftriaxone Inj ord…
2017-11-19 00:00:00,5,Ciprofloxacin ord 10x10
2017-11-19 00:00:00,25,Cotrimoxazole 480mg ord…
2017-11-19 00:00:00,52,Dexa tabs 0.5mg 10x10
2017-11-19 00:00:00,44,Diclofenac 50mg tabs ord. 10x10
2017-11-20 00:00:00,1,Action tabs (1x50) (pairs)
2017-11-20 00:00:00,1,Albendazole 400mg ord.. (doses)
2017-11-20 00:00:00,11,Amlodac 10mg (3x10) (tabs)
2017-11-20 00:00:00,30,Amoxycilin caps ord… (10x10)
2017-11-20 00:00:00,110,Ampicloxa 500mg caps ord(10x10)
2017-11-20 00:00:00,50,Ciprofloxacin ord 10x10
2017-11-20 00:00:00,24,Cotrimoxazole 480mg ord…
2017-11-20 00:00:00,226,Dexa tabs 0.5mg 10x10
2017-11-20 00:00:00,24,Diclofenac 50mg tabs ord. 10x10
2017-11-21 00:00:00,4,Action tabs (1x50) (pairs)
2017-11-21 00:00:00,1,Albendazole 400mg ord.. (doses)
2017-11-21 00:00:00,5,Amoxycilin caps ord… (10x10)
2017-11-21 00:00:00,67,Ampicloxa 500mg caps ord(10x10)
2017-11-21 00:00:00,60,Ciprofloxacin ord 10x10
2017-11-21 00:00:00,108,Cotrimoxazole 480mg ord…
2017-11-21 00:00:00,20,Dexa tabs 0.5mg 10x10
2017-11-21 00:00:00,240,Diclofenac 50mg tabs ord. 10x10
2017-11-22 00:00:00,3,Action tabs (1x50) (pairs)
2017-11-22 00:00:00,2,Albendazole 400mg ord.. (doses)
2017-11-22 00:00:00,65,Amoxycilin caps ord… (10x10)
2017-11-22 00:00:00,32,Ampicloxa 500mg caps ord(10x10)
2017-11-22 00:00:00,7,Ceftriaxone Inj ord…
2017-11-22 00:00:00,30,Ciprofloxacin ord 10x10
2017-11-22 00:00:00,120,Cotrimoxazole 480mg ord…
2017-11-22 00:00:00,120,Dexa tabs 0.5mg 10x10
2017-11-22 00:00:00,30,Diclofenac 50mg tabs ord. 10x10
2017-11-23 00:00:00,6,Action tabs (1x50) (pairs)
2017-11-23 00:00:00,1,Albendazole 400mg ord.. (doses)
2017-11-23 00:00:00,7,Amlodac 10mg (3x10) (tabs)
2017-11-23 00:00:00,138,Amoxycilin caps ord… (10x10)
2017-11-23 00:00:00,65,Ampicloxa 500mg caps ord(10x10)
2017-11-23 00:00:00,3,Ceftriaxone Inj ord…
2017-11-23 00:00:00,10,Ciprofloxacin ord 10x10
2017-11-23 00:00:00,46,Cotrimoxazole 480mg ord…
2017-11-23 00:00:00,94,Dexa tabs 0.5mg 10x10
2017-11-23 00:00:00,60,Diclofenac 50mg tabs ord. 10x10
2017-11-24 00:00:00,3,Action tabs (1x50) (pairs)
2017-11-24 00:00:00,1,Albendazole 400mg ord.. (doses)
2017-11-24 00:00:00,52,Amoxycilin caps ord… (10x10)
2017-11-24 00:00:00,135,Ampicloxa 500mg caps ord(10x10)
2017-11-24 00:00:00,2,Ceftriaxone Inj ord…
2017-11-24 00:00:00,170,Ciprofloxacin ord 10x10
2017-11-24 00:00:00,15,Cotrimoxazole 480mg ord…
2017-11-24 00:00:00,84,Dexa tabs 0.5mg 10x10
2017-11-24 00:00:00,26,Diclofenac 50mg tabs ord. 10x10
2017-11-25 00:00:00,4,Action tabs (1x50) (pairs)
2017-11-25 00:00:00,1,Albendazole 400mg ord.. (doses)
2017-11-25 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2017-11-25 00:00:00,40,Amoxycilin caps ord… (10x10)
2017-11-25 00:00:00,61,Ampicloxa 500mg caps ord(10x10)
2017-11-25 00:00:00,3,Ceftriaxone Inj ord…
2017-11-25 00:00:00,10,Ciprofloxacin ord 10x10
2017-11-25 00:00:00,40,Cotrimoxazole 480mg ord…
2017-11-25 00:00:00,50,Dexa tabs 0.5mg 10x10
2017-11-25 00:00:00,210,Diclofenac 50mg tabs ord. 10x10
2017-11-26 00:00:00,25,Amoxycilin caps ord… (10x10)
2017-11-26 00:00:00,104,Ampicloxa 500mg caps ord(10x10)
2017-11-26 00:00:00,4,Ceftriaxone Inj ord…
2017-11-26 00:00:00,24,Ciprofloxacin ord 10x10
2017-11-26 00:00:00,44,Dexa tabs 0.5mg 10x10
2017-11-26 00:00:00,60,Diclofenac 50mg tabs ord. 10x10
2017-11-27 00:00:00,5,Albendazole 400mg ord.. (doses)
2017-11-27 00:00:00,170,Amoxycilin caps ord… (10x10)
2017-11-27 00:00:00,29,Ampicloxa 500mg caps ord(10x10)
2017-11-27 00:00:00,31,Ceftriaxone Inj ord…
2017-11-27 00:00:00,22,Ciprofloxacin ord 10x10
2017-11-27 00:00:00,34,Cotrimoxazole 480mg ord…
2017-11-27 00:00:00,50,Dexa tabs 0.5mg 10x10
2017-11-27 00:00:00,42,Diclofenac 50mg tabs ord. 10x10
2017-11-28 00:00:00,7,Action tabs (1x50) (pairs)
2017-11-28 00:00:00,5,Albendazole 400mg ord.. (doses)
2017-11-28 00:00:00,80,Amoxycilin caps ord… (10x10)
2017-11-28 00:00:00,60,Ampicloxa 500mg caps ord(10x10)
2017-11-28 00:00:00,2,Ceftriaxone Inj ord…
2017-11-28 00:00:00,30,Cotrimoxazole 480mg ord…
2017-11-28 00:00:00,180,Dexa tabs 0.5mg 10x10
2017-11-28 00:00:00,14,Diclofenac 50mg tabs ord. 10x10
2017-11-29 00:00:00,95,Amoxycilin caps ord… (10x10)
2017-11-29 00:00:00,20,Ampicloxa 500mg caps ord(10x10)
2017-11-29 00:00:00,7,Ceftriaxone Inj ord…
2017-11-29 00:00:00,20,Dexa tabs 0.5mg 10x10
2017-11-29 00:00:00,320,Diclofenac 50mg tabs ord. 10x10
2017-11-30 00:00:00,1,Action tabs (1x50) (pairs)
2017-11-30 00:00:00,40,Amoxycilin caps ord… (10x10)
2017-11-30 00:00:00,4,Ceftriaxone Inj ord…
2017-11-30 00:00:00,7,Ciprofloxacin ord 10x10
2017-11-30 00:00:00,30,Cotrimoxazole 480mg ord…
2017-11-30 00:00:00,150,Dexa tabs 0.5mg 10x10
2017-11-30 00:00:00,12,Diclofenac 50mg tabs ord. 10x10
2017-12-01 00:00:00,2,Action tabs (1x50) (pairs)
2017-12-01 00:00:00,3,Amlodac 10mg (3x10) (tabs)
2017-12-01 00:00:00,85,Amoxycilin caps ord… (10x10)
2017-12-01 00:00:00,20,Ampicloxa 500mg caps ord(10x10)
2017-12-01 00:00:00,14,Ceftriaxone Inj ord…
